corpus_key,corpus_display_name,corpus_tier,corpus_unii,corpus_inchikey,gtopdb_ligand_id,gtopdb_name,gtopdb_inchikey,gtopdb_chembl_id,gtopdb_pubchem_cid,matched_on_source_name,normalised_name,ambiguous_pages_for_name,confirmation,interactions_pending
K1:7XL5ISS668,Brentuximab vedotin,2,7XL5ISS668,,6772,brentuximab vedotin,,,,brentuximab vedotin,brentuximab vedotin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:37CQ2C7X93,Canakinumab,1,37CQ2C7X93,,6773,canakinumab,,,,canakinumab,canakinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:UMD07X179E,Certolizumab pegol,1,UMD07X179E,,6774,certolizumab pegol,,,,certolizumab pegol,certolizumab pegol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0T8392U5N1,Glucose Oxidase,3,0T8392U5N1,,6775,gemtuzumab ozogamicin,,,,gemtuzumab ozogamicin,gemtuzumab ozogamicin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8GZG754X6M,Gemtuzumab ozogamicin,1,8GZG754X6M,,6775,gemtuzumab ozogamicin,,,,gemtuzumab ozogamicin,gemtuzumab ozogamicin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:93NS566KF7,Gemtuzumab,3,93NS566KF7,,6775,gemtuzumab ozogamicin,,,,gemtuzumab ozogamicin,gemtuzumab ozogamicin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:91X1KLU43E,Golimumab,1,91X1KLU43E,,6776,golimumab,,,,golimumab,golimumab,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:91X1KLU43E#sldi,Golimumab-Sldi,2,91X1KLU43E,,6776,golimumab,,,,golimumab,golimumab,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:B72HH48FLU,Infliximab,1,B72HH48FLU,,6776,golimumab,,,,golimumab,golimumab,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:OP401G7OJC,Etanercept,1,OP401G7OJC,,6776,golimumab,,,,golimumab,golimumab,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4Q52C550XK,Ibritumomab tiuxetan,2,4Q52C550XK,,6777,ibritumomab tiuxetan,,,,ibritumomab tiuxetan,ibritumomab tiuxetan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QA846JAV5B,YTTRIUM Y 90 IBRITUMOMAB TIUXETAN,2,QA846JAV5B,,6777,ibritumomab tiuxetan,,,,ibritumomab tiuxetan,ibritumomab tiuxetan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:S9U4ZR2W8V,INDIUM IN 111 IBRITUMOMAB TIUXETAN,3,S9U4ZR2W8V,,6777,ibritumomab tiuxetan,,,,ibritumomab tiuxetan,ibritumomab tiuxetan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M95KG522R0,Ofatumumab,2,M95KG522R0,,6778,ofatumumab,,,,ofatumumab,ofatumumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ZL1R02VT79,Ranibizumab,2,ZL1R02VT79,,6779,ranibizumab,,,,ranibizumab,ranibizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4F4X42SYQ6,Rituximab,1,4F4X42SYQ6,,6780,rituximab,,,,rituximab,rituximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:A5O6P1UL4I,Resiniferatoxin,3,A5O6P1UL4I,DSDNAKHZNJAGHN-MXTYGGKSSA-N,6780,rituximab,,,,rituximab,rituximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0343IGH41U,Tositumomab,2,0343IGH41U,,6781,tositumomab,,,,tositumomab,tositumomab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:K1KT5M40JC,Tositumomab I-131,3,K1KT5M40JC,,6781,tositumomab,,,,tositumomab,tositumomab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:15C2VL427D,Aflibercept,2,15C2VL427D,,6786,aflibercept,,CHEMBL1742982,,aflibercept,aflibercept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ELK3V90G6C,Alefacept,2,ELK3V90G6C,,6787,alefacept,,CHEMBL1201571,,alefacept,alefacept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:JGH8MYC891,Drotrecogin alfa (activated),1,JGH8MYC891,,6788,drotrecogin alfa,,CHEMBL2109065,,drotrecogin alfa (activated),drotrecogin alfa activated,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:91X1KLU43E,Golimumab,1,91X1KLU43E,,6789,etanercept,,CHEMBL1201572,,etanercept,etanercept,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:B72HH48FLU,Infliximab,1,B72HH48FLU,,6789,etanercept,,CHEMBL1201572,,etanercept,etanercept,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:OP401G7OJC,Etanercept,1,OP401G7OJC,,6789,etanercept,,CHEMBL1201572,,etanercept,etanercept,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:OP401G7OJC#szzs,Etanercept-Szzs,2,OP401G7OJC,,6789,etanercept,,CHEMBL1201572,,etanercept,etanercept,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:OP401G7OJC#ykro,Etanercept-Ykro,2,OP401G7OJC,,6789,etanercept,,CHEMBL1201572,,etanercept,etanercept,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8K80YB5GMG,Rilonacept,1,8K80YB5GMG,,6790,rilonacept,,CHEMBL1201830,,rilonacept,rilonacept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:S79O08V79F,Dalteparin,2,S79O08V79F,,6803,dalteparin,,CHEMBL1201460,,dalteparin,dalteparin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BI6GY4U9CW,Danaparoid,2,BI6GY4U9CW,,6804,danaparoid,,CHEMBL1201534,,danaparoid,danaparoid,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:26GW6E5M72,Heparin (PORCINE; 7000 MW),1,26GW6E5M72,,6811,enoxaparin,HTTJABKRGRZYRN-UHFFFAOYSA-N,CHEMBL1201476,772,enoxaparin,enoxaparin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:E47C0NF7LV,Enoxaparin,2,E47C0NF7LV,,6811,enoxaparin,HTTJABKRGRZYRN-UHFFFAOYSA-N,CHEMBL1201476,772,enoxaparin,enoxaparin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QA0A21Y20D,ADRENOMEDULLIN,3,QA0A21Y20D,,683,adrenomedullin,,,,adrenomedullin,adrenomedullin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
K1:2H1PA8H1EN,Pegaptanib,1,2H1PA8H1EN,,6836,pegaptanib,,,,pegaptanib,pegaptanib,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DD50D2QKH1,PEGPLERANIB SODIUM,3,DD50D2QKH1,,6836,pegaptanib,,,,pegaptanib,pegaptanib,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7UQ7X4Y489,Tinzaparin,2,7UQ7X4Y489,,6846,tinzaparin,,CHEMBL1201414,,tinzaparin,tinzaparin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:U3U3114NE1,Amlintide,3,U3U3114NE1,,687,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:OQOHVUMWRQUZQC-YYVAPWOASA-N,AMYLIN,3,D3FM8FA78T,OQOHVUMWRQUZQC-YYVAPWOASA-N,687,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:TZIRZGBAFTZREM-MKAGXXMWSA-N,Pramlintide,1,726I6TE06G,TZIRZGBAFTZREM-MKAGXXMWSA-N,687,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:LZM5W2UC3I,Capromab,3,LZM5W2UC3I,,6878,capromab,,,,capromab,capromab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9927MT646M,Basiliximab,1,9927MT646M,,6879,basiliximab,,,,basiliximab,basiliximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:U3U3114NE1,Amlintide,3,U3U3114NE1,,688,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:OQOHVUMWRQUZQC-YYVAPWOASA-N,AMYLIN,3,D3FM8FA78T,OQOHVUMWRQUZQC-YYVAPWOASA-N,688,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:TZIRZGBAFTZREM-MKAGXXMWSA-N,Pramlintide,1,726I6TE06G,TZIRZGBAFTZREM-MKAGXXMWSA-N,688,amylin,,,,amylin,amylin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:CUJ2MVI71Y,Daclizumab,1,CUJ2MVI71Y,,6880,daclizumab,,,,daclizumab,daclizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I031V2H011,Tocilizumab,1,I031V2H011,,6881,tocilizumab,,,,tocilizumab,tocilizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ER09126G7A,Lornoxicam,2,ER09126G7A,WLHQHAUOOXYABV-UHFFFAOYSA-N,6882,cetuximab,,,,cetuximab,cetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PQX0D8J21J,Cetuximab,2,PQX0D8J21J,,6882,cetuximab,,,,cetuximab,cetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6A901E312A,Panitumumab,2,6A901E312A,,6883,panitumumab,,,,panitumumab,panitumumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:A3ULP0F556,Eculizumab,2,A3ULP0F556,,6884,eculizumab,,,,eculizumab,eculizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:A3ULP0F556#aagh,Eculizumab-Aagh,2,A3ULP0F556,,6884,eculizumab,,,,eculizumab,eculizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:A3ULP0F556#aeeb,Eculizumab-Aeeb,2,A3ULP0F556,,6884,eculizumab,,,,eculizumab,eculizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:FU77B4U5Z0,Ustekinumab,1,FU77B4U5Z0,,6885,ustekinumab,,,,ustekinumab,ustekinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:4EQZ6YO2HI,Denosumab,1,4EQZ6YO2HI,,6886,denosumab,,,,denosumab,denosumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:73B0K5S26A,Belimumab,2,73B0K5S26A,,6887,belimumab,,,,belimumab,belimumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6T8C155666,Ipilimumab,2,6T8C155666,,6888,ipilimumab,,,,ipilimumab,ipilimumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:JGA39ICE2V,Muromonab-cd3,2,JGA39ICE2V,,6889,muromonab-CD3,,,,muromonab-CD3,muromonab cd3,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2P471X1Z11,Omalizumab,1,2P471X1Z11,,6890,omalizumab,,,,omalizumab,omalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:7D0YB67S97,Abatacept,1,7D0YB67S97,,6891,abatacept,,CHEMBL1201823,,abatacept,abatacept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:E3B2GI648A,Belatacept,1,E3B2GI648A,,6892,belatacept,,CHEMBL1742990,,belatacept,belatacept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:I0IO929019,Calcitonin Human,1,I0IO929019,,690,calcitonin-(8-32) (salmon),TXYDMAIIBMZDGF-UDXYTFIASA-N,,155817381,calcitonin,calcitonin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:NC11WKO35D,Bapineuzumab,3,NC11WKO35D,,6930,bapineuzumab,,,,bapineuzumab,bapineuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I8ID590133,AZD-3839,3,I8ID590133,MRXBCEQZNKUUIP-DEOSSOPVSA-N,6931,AZD3839,QXKYWSDUVAJHNZ-CGAIIQECSA-N,,60210951,AZD3839,azd3839,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5D6PWO0333,Solanezumab,3,5D6PWO0333,,6932,solanezumab,,,,solanezumab,solanezumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4DF060P933,Gantenerumab,3,4DF060P933,,6933,gantenerumab,,,,gantenerumab,gantenerumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:O8AS5277H0,Crenezumab,3,O8AS5277H0,,6934,crenezumab,,,,crenezumab,crenezumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:O43472U9X8,Obinutuzumab,2,O43472U9X8,,6941,obinutuzumab,,,,obinutuzumab,obinutuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QMS40680K6,Palifermin,2,QMS40680K6,,6954,palifermin,,CHEMBL1201821,,palifermin,palifermin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:MQG94M5EEO,Tesamorelin,1,MQG94M5EEO,,6959,tesamorelin,QBEPNUQJQWDYKU-BMGKTWPMSA-N,CHEMBL1237026,16137828,tesamorelin,tesamorelin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3A58010674,Pegfilgrastim,2,3A58010674,,6969,pegfilgrastim,,CHEMBL1201568,,pegfilgrastim,pegfilgrastim,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PVI5M0M1GW,Filgrastim,2,PVI5M0M1GW,,6969,pegfilgrastim,,CHEMBL1201568,,pegfilgrastim,pegfilgrastim,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QA0A21Y20D,ADRENOMEDULLIN,3,QA0A21Y20D,,697,adrenomedullin,,,,adrenomedullin,adrenomedullin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,8
K1:HM5641GA6F,Oprelvekin,2,HM5641GA6F,,6971,oprelvekin,,CHEMBL1201573,,oprelvekin,oprelvekin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9013DUQ28K,Anakinra,1,9013DUQ28K,,6972,anakinra,,CHEMBL1201570,,anakinra,anakinra,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7SFC6U2VI5,Calcitonin Salmon,2,7SFC6U2VI5,,6973,calcitonin (salmon),AZCMZZXDDMAXIT-VJVYQDLKSA-N,CHEMBL1201661,155817456,calcitonin (salmon),calcitonin salmon,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K2:BBBFJLBPOGFECG-VJVYQDLKSA-N,CALCITONIN SALMON,2,7SFC6U2VI5,BBBFJLBPOGFECG-VJVYQDLKSA-N,6973,calcitonin (salmon),AZCMZZXDDMAXIT-VJVYQDLKSA-N,CHEMBL1201661,155817456,calcitonin (salmon),calcitonin salmon,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K1:GN5XU2DXKV,Romiplostim,2,GN5XU2DXKV,,6974,romiplostim,,CHEMBL1201832,,romiplostim,romiplostim,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3QN8BYN5QF,Fingolimod,2,3QN8BYN5QF,KKGQTZUTZRNORY-UHFFFAOYSA-N,6996,(S)-FTY720-phosphate,LRFKWQGGENFBFO-IBGZPJMESA-N,CHEMBL366208,11452022,(S)-FTY720-phosphate,fty720,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:89243S03TE,Sermorelin,1,89243S03TE,,6998,sermorelin,,,,sermorelin,sermorelin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T6V3LHY838,Magnesium Cation,3,T6V3LHY838,JLVVSXFLKOJNIY-UHFFFAOYSA-N,708,Mg2+,,,888,magnesium ion,magnesium ion,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,27
K1:31YO63LBSN,Nivolumab,1,31YO63LBSN,,7335,nivolumab,,,,nivolumab,nivolumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:8JXN261VVA,Toripalimab,1,8JXN261VVA,,7335,nivolumab,,,,nivolumab,nivolumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:DPT0O3T46P,Pembrolizumab,1,DPT0O3T46P,,7335,nivolumab,,,,nivolumab,nivolumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:LKC0U3A8NJ,Evolocumab,1,LKC0U3A8NJ,,7343,evolocumab,,,,evolocumab,evolocumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:140QMO216E,Metronidazole,2,140QMO216E,VAOCPAMSLUNLGC-UHFFFAOYSA-N,738,arachidonyl-2-chloroethylamide,SCJNCDSAIRBRIA-DOFZRALJSA-N,CHEMBL151167,5311006,ACEA,acea,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4FR53SIF3A,Blinatumomab,2,4FR53SIF3A,,7384,blinatumomab,,,,blinatumomab,blinatumomab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:M2HPV837HO,Catumaxomab,2,M2HPV837HO,,7385,catumaxomab,,CHEMBL2108581,,catumaxomab,catumaxomab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5E7U48495E,Albiglutide,1,5E7U48495E,,7386,albiglutide,,CHEMBL2107841,,albiglutide,albiglutide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:74O62BB01U,Lixisenatide,1,74O62BB01U,,7387,lixisenatide,XVVOERDUTLJJHN-IAEQDCLQSA-N,CHEMBL2108336,16139342,lixisenatide,lixisenatide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:D99YVK4L0X,Ramucirumab,2,D99YVK4L0X,,7390,ramucirumab,,,,ramucirumab,ramucirumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QX3JU54GYQ,Gevokizumab,3,QX3JU54GYQ,,7394,gevokizumab,,,,gevokizumab,gevokizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4Z63YK6E0E,Daratumumab,2,4Z63YK6E0E,,7395,daratumumab,,,,daratumumab,daratumumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4Z63YK6E0E#fihj,Daratumumab and Hyaluronidase-Fihj,2,4Z63YK6E0E,,7395,daratumumab,,,,daratumumab,daratumumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T4H8FMA7IM,Siltuximab,1,T4H8FMA7IM,,7396,siltuximab,,,,siltuximab,siltuximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9RV78Q2002,Vedolizumab,1,9RV78Q2002,,7437,vedolizumab,,,,vedolizumab,vedolizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:JX56W9N61Q,Peginesatide,1,JX56W9N61Q,,7447,peginesatide,,CHEMBL2107866,,peginesatide,peginesatide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PY79D6C8RX,Crofelemer,2,PY79D6C8RX,,7453,crofelemer,,CHEMBL2108184,,crofelemer,crofelemer,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:4DVS4AG4DF,Interferon alfa-2b,2,4DVS4AG4DF,,7462,peginterferon alfa-2b,,CHEMBL1201561,,peginterferon alfa-2b,peginterferon alfa 2b,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:G8RGG88B68,Peginterferon alfa-2b,2,G8RGG88B68,,7462,peginterferon alfa-2b,,CHEMBL1201561,,peginterferon alfa-2b,peginterferon alfa 2b,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:Q46947FE7K,Peginterferon alfa-2a,1,Q46947FE7K,,7462,peginterferon alfa-2b,,CHEMBL1201561,,peginterferon alfa-2b,peginterferon alfa 2b,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:OQOHVUMWRQUZQC-YYVAPWOASA-N,AMYLIN,3,D3FM8FA78T,OQOHVUMWRQUZQC-YYVAPWOASA-N,7482,pramlintide,,,,pramlintide,pramlintide,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:TZIRZGBAFTZREM-MKAGXXMWSA-N,Pramlintide,1,726I6TE06G,TZIRZGBAFTZREM-MKAGXXMWSA-N,7482,pramlintide,,,,pramlintide,pramlintide,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:N824AOU5XV,Pegvisomant,1,N824AOU5XV,,7485,pegvisomant,,CHEMBL1201515,,pegvisomant,pegvisomant,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:F43I396OIS,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,2,F43I396OIS,,7487,alpha1-proteinase inhibitor,,,,alpha1-proteinase inhibitor,alpha1 proteinase inhibitor,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:31YO63LBSN,Nivolumab,1,31YO63LBSN,,7499,pembrolizumab,,,,pembrolizumab,pembrolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:8JXN261VVA,Toripalimab,1,8JXN261VVA,,7499,pembrolizumab,,,,pembrolizumab,pembrolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:DPT0O3T46P,Pembrolizumab,1,DPT0O3T46P,,7499,pembrolizumab,,,,pembrolizumab,pembrolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:6ZA31Y954Z,Brodalumab,1,6ZA31Y954Z,,7540,brodalumab,,,,brodalumab,brodalumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BTY153760O,Ixekizumab,1,BTY153760O,,7541,ixekizumab,,,,ixekizumab,ixekizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:420K487FSG,Dupilumab,1,420K487FSG,,7574,dupilumab,,,,dupilumab,dupilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:BI009E452R,Andexanet alfa,2,BI009E452R,,7576,andexanet alfa,,,,andexanet alfa,andexanet alfa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:A10SJL62JY,Ocrelizumab,1,A10SJL62JY,,7580,ocrelizumab,,,,ocrelizumab,ocrelizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:A10SJL62JY#ocsq,Ocrelizumab and Hyaluronidase-Ocsq,2,A10SJL62JY,,7580,ocrelizumab,,,,ocrelizumab,ocrelizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
