molecule_chembl_id,molecule_name,page_key,page_display_name,tier,confirmed_by_corpus_chembl_id
CHEMBL1200699,DOXYCYCLINE,K1:F8VB5M810T,Tetracycline,2,False
CHEMBL1200701,DICLOXACILLIN SODIUM,K1:COF19H7WBK,Dicloxacillin,2,True
CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE,K1:6RZ6XEZ3CR,Chlordiazepoxide,2,True
CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE,K1:7UDF5TX27X,4-HYDROXY-DEXTROAMPHETAMINE,1,False
CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE,K1:FQR280JW2N,Hydroxyamfetamine,2,True
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,K1:NUV44L116D,Clomipramine,2,True
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K1:71M78END5S,Omega-3 Fatty Acids,1,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K1:7PO7G8PA8M,Ethyl Docosahexaenoate,1,True
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K1:AAN7QOV9EA,Icosapent,1,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K1:D87YGH4Z0Q,Omega-3-Acid Ethyl Esters,1,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K1:XGF7L72M0F,Fish Oil,1,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,K4:omega 3 acid ethyl esters type a,Omega-3-Acid Ethyl Esters Type A,1,False
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,K1:35LT29625A,Estramustine,2,False
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,K1:MUZ9585Y7B,Estramustine Phosphate,2,True
CHEMBL1200722,PIPECURONIUM BROMIDE,K1:1N3O74HM92,Pipecuronium,1,True
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,K1:1WS297W6MV,Phenylephrine,1,False
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,K1:7CUC9DDI9F,Pseudoephedrine,2,True
CHEMBL1200725,SERTACONAZOLE NITRATE,K1:72W71I16EG,Sertaconazole,2,True
CHEMBL1200725,SERTACONAZOLE NITRATE,K1:PR82C5R514,Arasertaconazole,2,False
CHEMBL1200728,GUANIDINE HYDROCHLORIDE,K1:I108531358,Guanoctine,1,False
CHEMBL1200728,GUANIDINE HYDROCHLORIDE,K1:JU58VJ6Y3B,Guanidine,1,True
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,K1:43VU4207NW,CHLORAMPHENICOL PALMITATE,2,False
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,K1:66974FR9Q1,Chloramphenicol,1,False
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,K1:ZCX619U9A1,Chloramphenicol Succinate,1,True
CHEMBL1200734,FOSAMPRENAVIR CALCIUM,K1:WOU1621EEG,Fosamprenavir,2,True
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,K1:5E8K9I0O4U,Ciprofloxacin,2,False
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,K1:JU4MC5ZQ7G,Moxifloxacin,2,False
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,K1:PW8QYA7KI0,Moxisylyte,1,False
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,K1:U188XYD42P,Moxifloxacin,2,True
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,K1:519MXN9YZR,Oxprenolol,2,True
CHEMBL1200748,CARBIDOPA,K1:KR87B45RGH,Carbidopa Anhydrous,2,True
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,K1:A5H73K9U3W,Levobupivacaine,1,True
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,"COMBO:{K1:FF28EJQ494,K1:GE2UA340FM}",PROMETHAZINE TEOCLATE,3,False
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,K1:8GTS82S83M,Diphenhydramine,1,False
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,K1:FF28EJQ494,Promethazine,1,True
CHEMBL1200751,MERCAPTOPURINE,K1:PKK6MUZ20G,Mercaptopurine Anhydrous,2,True
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE,K1:KV2JZ1BI6Z,Pyridoxine,2,True
CHEMBL1200757,PANCURONIUM BROMIDE,K1:J76UF062FS,Pancuronium,2,True
CHEMBL1200758,AMPICILLIN SODIUM,K1:7C782967RD,Ampicillin,2,True
CHEMBL1200759,ANAGRELIDE HYDROCHLORIDE,K1:K9X45X0051,Anagrelide,2,True
CHEMBL1200760,BALSALAZIDE DISODIUM,K1:P80AL8J7ZP,Balsalazide,1,True
CHEMBL1200763,IODOHIPPURATE SODIUM I 131,HOLD:existing:iodohippurate-sodium-i-131,Iodohippurate Sodium I-131,1,False
CHEMBL1200763,IODOHIPPURATE SODIUM I 131,K1:16O34995MB,Iodohippuric Acid I-131,2,True
CHEMBL1200764,METHACHOLINE CHLORIDE,K1:03V657ZD3V,Methacholine,2,True
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,K1:7HE50A367X,Tridihexethyl,1,True
CHEMBL1200773,TOCAINIDE HYDROCHLORIDE,K1:27DXO59SAN,Tocainide,2,True
CHEMBL1200775,LEUPROLIDE ACETATE,K1:0F65R8P09N,Goserelin,1,False
CHEMBL1200775,LEUPROLIDE ACETATE,K1:EFY6W0M8TG,Leuprorelin,1,True
CHEMBL1200776,CINACALCET HYDROCHLORIDE,K1:UAZ6V7728S,Cinacalcet,2,True
CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE,K1:048L81261F,Dexrazoxane,2,True
CHEMBL1200779,TROVAFLOXACIN MESYLATE,K1:9F388J00UK,Trovafloxacin,1,True
CHEMBL1200781,CITALOPRAM HYDROBROMIDE,K1:0DHU5B8D6V,Citalopram,2,True
CHEMBL1200781,CITALOPRAM HYDROBROMIDE,K1:4O4S742ANY,Escitalopram,1,False
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,K1:0TTZ664R7Z,Phenoxybenzamine,2,True
CHEMBL1200788,CISAPRIDE MONOHYDRATE,HOLD:existing:cisapride,Cisapride,1,False
CHEMBL1200788,CISAPRIDE MONOHYDRATE,K1:UVL329170W,Cisapride,2,False
CHEMBL1200788,CISAPRIDE MONOHYDRATE,K2:DCSUBABJRXZOMT-UHFFFAOYSA-N,Cisapride,1,True
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,K1:8VLN5B44ZY,Oxymetazoline,2,True
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,K1:9VXA968E0C,Oxymorphone,2,True
CHEMBL1200795,CLEMASTINE FUMARATE,K1:95QN29S1ID,Clemastine,2,True
CHEMBL1200796,CYCLOPHOSPHAMIDE,K1:6UXW23996M,Cyclophosphamide (anhydrous),2,True
CHEMBL1200796,CYCLOPHOSPHAMIDE,K1:ER09126G7A,Lornoxicam,2,False
CHEMBL1200797,TECHNETIUM TC 99M SUCCIMER,K1:494JNQ8L28,TECHNETIUM TC 99M SUCCIMER,2,True
CHEMBL1200797,TECHNETIUM TC 99M SUCCIMER,K1:DX1U2629QE,Succimer,2,False
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,K1:YBK48BXK30,Trazodone,1,True
CHEMBL1200803,SOLIFENACIN SUCCINATE,K1:A8910SQJ1U,Solifenacin,2,True
CHEMBL1200803,SOLIFENACIN SUCCINATE,K1:C6P2J8CQ79,"SOLIFENACIN, (1R,3'R)-",2,False
CHEMBL1200806,NAPROXEN SODIUM,K1:57Y76R9ATQ,Naproxen,1,True
CHEMBL1200806,NAPROXEN SODIUM,K1:8R78F6L9VO,Sumatriptan,2,False
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,K1:ZQI909440X,Azelastine,2,True
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,K1:67P356D8GH,Acebutolol,2,True
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,K1:856NOF5HE9,Acebutolol,2,False
CHEMBL1200820,PIPERACILLIN SODIUM,K1:9I628532GX,Piperacillin Anhydrous,2,True
CHEMBL1200822,FLECAINIDE ACETATE,K1:K94FTS1806,Flecainide,2,True
CHEMBL1200823,IRON SUCROSE,K1:3M6325NY1R,IRON ISOMALTOSIDE 1000,3,False
CHEMBL1200823,IRON SUCROSE,K1:6897GXD6OE,Ferric carboxymaltose,2,False
CHEMBL1200823,IRON SUCROSE,K1:87PZU03K0K,Ferric Oxyhydroxide,2,False
CHEMBL1200823,IRON SUCROSE,K1:CC9149U2QX,SODIUM FERRIC GLUCONATE COMPLEX,2,False
CHEMBL1200823,IRON SUCROSE,K1:E1UOL152H7,Iron,1,False
CHEMBL1200823,IRON SUCROSE,K1:FZ7NYF5N8L,Iron Sucrose,2,True
CHEMBL1200823,IRON SUCROSE,K1:R5L488RY0Q,Ferrous Fumarate,2,False
CHEMBL1200823,IRON SUCROSE,K1:U1B11I423Z,Ferrous Gluconate,2,False
CHEMBL1200825,METHADONE HYDROCHLORIDE,K1:6Y75Z4E8NS,Levomethadone,3,False
CHEMBL1200825,METHADONE HYDROCHLORIDE,K1:S95RZH8AMH,Esmethadone,3,False
CHEMBL1200825,METHADONE HYDROCHLORIDE,K1:UC6VBE7V1Z,Methadone,2,True
CHEMBL1200830,FERROUS SULFATE,K1:129CO35H12,Ferrous Arsenate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:33KM3X4QQW,FERROUS CITRATE,2,False
CHEMBL1200830,FERROUS SULFATE,K1:39R4TAN1VT,Ferrous Sulfate,2,True
CHEMBL1200830,FERROUS SULFATE,K1:3QJ8WS6V8H,Ferric Subsulfate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:781E2AXH0K,FERROUS GLUCONATE ANHYDROUS,2,False
CHEMBL1200830,FERROUS SULFATE,K1:818ZYK7N91,FERROUS SUCCINATE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:D07L04MRWI,Ferrous Phosphate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:DI3477D0PI,FERROUS ASCORBATE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:F5452U54PN,Ferrous Iodide,2,False
CHEMBL1200830,FERROUS SULFATE,K1:FIZ06U7B2G,SODIUM FERROUS CITRATE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:GW89581OWR,Ferrous Cation,2,False
CHEMBL1200830,FERROUS SULFATE,K1:MZ3Q72U52O,Ferrous Carbonate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:R5L488RY0Q,Ferrous Fumarate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:S3Y25PHP1W,FERROUS CHLORIDE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:SFW1D987QV,FERROUS BISGLYCINATE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:U1B11I423Z,Ferrous Gluconate,2,False
CHEMBL1200830,FERROUS SULFATE,K1:Z56D82TX8V,FERROUS ASPARTATE,3,False
CHEMBL1200830,FERROUS SULFATE,K1:ZRW631PTZD,FERROUS TARTRATE,2,False
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,K1:96U2K78I3V,Spirapril,1,True
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,K1:G7RIW8S0XP,Terbinafine,2,True
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,K1:62O79NUO5M,Dipivefrin,2,False
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,K1:8Q1PVL543G,Dipivefrine,2,True
CHEMBL1200836,OXICONAZOLE NITRATE,K1:C668Q9I33J,Oxiconazole,2,True
CHEMBL1200841,PROCAINE HYDROCHLORIDE,K1:4Z8Y51M438,Procaine,2,True
CHEMBL1200843,METHYLERGONOVINE MALEATE,K1:W53L6FE61V,Methylergometrine,2,True
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,K1:P97OGJ7L1L,Methylhomatropine,1,True
CHEMBL1200852,PENICILLIN V POTASSIUM,K1:Z61I075U2W,Phenoxymethylpenicillin,2,True
CHEMBL1200857,TECHNETIUM TC 99M TETROFOSMIN,K1:3J0KPB596Q,Tetrofosmin,2,False
CHEMBL1200857,TECHNETIUM TC 99M TETROFOSMIN,K1:42FOP1YX93,TECHNETIUM TC 99M TETROFOSMIN,2,True
CHEMBL1200870,TIMOLOL MALEATE,K1:5JKY92S7BR,Timolol Anhydrous,2,True
CHEMBL1200873,PHENTOLAMINE MESYLATE,K1:Z468598HBV,Phentolamine,1,True
CHEMBL1200875,FLAVOXATE HYDROCHLORIDE,K1:3E74Y80MEY,Flavoxate,2,True
CHEMBL1200880,DIPHEMANIL METHYLSULFATE,K1:Q26TX1UD0W,Diphemanil,2,True
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,K1:FYY3R43WGO,Minocycline,1,True
CHEMBL1200883,THONZONIUM BROMIDE,K1:Z05ZE98FV8,Thonzonium,2,True
CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE,K1:W2X096QY97,Trimethobenzamide,2,True
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,K1:CD35PMG570,Oxycodone,1,True
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,K1:4V44H1O8XI,Oxyphencyclimine,1,True
CHEMBL1200893,PROTOKYLOL HYDROCHLORIDE,K1:8Y5Y4EEO2V,Protokylol,1,True
CHEMBL1200896,DINOPROST TROMETHAMINE,K1:B7IN85G1HY,Dinoprost,2,True
CHEMBL1200904,SELEGILINE HYDROCHLORIDE,K1:2K1V7GP655,Selegiline,2,True
CHEMBL1200906,OXYPHENONIUM BROMIDE,K1:D2G5508Y7I,Oxyphenonium,1,True
CHEMBL1200912,PHENTERMINE HYDROCHLORIDE,K1:C045TQL4WP,Phentermine,1,True
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,K1:G3P28OML5I,Tamsulosin,2,True
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,K1:N3D6TG58NI,Thioridazine,1,True
CHEMBL1200923,TECHNETIUM TC 99M DISOFENIN,K1:4V891LH5NB,Disofenin,2,False
CHEMBL1200923,TECHNETIUM TC 99M DISOFENIN,K1:QTJ2VIW97T,TECHNETIUM TC 99M DISOFENIN,1,True
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,K1:3Q9Q0B929N,Dexchlorpheniramine,2,True
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,K1:3U6IO1965U,Chlorphenamine,2,False
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,K1:EY9131E63D,"CHLORPHENIRAMINE, (-)-",2,False
CHEMBL1200930,RABEPRAZOLE SODIUM,K1:32828355LL,Rabeprazole,2,True
CHEMBL1200930,RABEPRAZOLE SODIUM,K1:PP449XA4BH,Lucitanib,3,False
CHEMBL1200931,TECHNETIUM TC 99M MEDRONATE,K1:73OS0QIN3O,Medronic acid,2,False
CHEMBL1200931,TECHNETIUM TC 99M MEDRONATE,K1:X89XV46R07,TECHNETIUM TC 99M MEDRONATE,2,True
CHEMBL1200931,TECHNETIUM TC 99M MEDRONATE,K4:technetium tc 99m medronate kit,Technetium Tc-99m Medronate Kit,2,False
CHEMBL1200933,HEXAFLUORENIUM BROMIDE,K1:55W5L6G81R,Hexafluorenium,1,True
CHEMBL1200935,DARIFENACIN HYDROBROMIDE,K1:APG9819VLM,Darifenacin,2,True
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:30K4522N6T,Cerium,3,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:62RD8M6ZMX,Rubidium Cation RB-85,3,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:6424HBN274,Tantalum,3,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:6634O61GOI,Molybdenum MO-99,2,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:DMK383DSAC,Rhodium,2,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:L4YEB44I46,Metoclopramide,2,True
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:QBR70R4FBK,Queen's Delight,2,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,K1:T66CZ53RP4,Ytterbium Oxide,3,False
CHEMBL1200941,THIAMINE HYDROCHLORIDE,K1:4ABT0J945J,Thiamine Ion,2,True
CHEMBL1200941,THIAMINE HYDROCHLORIDE,K1:P712T71Q3T,Monophosphothiamine,3,False
CHEMBL1200941,THIAMINE HYDROCHLORIDE,K1:Q57971654Y,Cocarboxylase,2,False
CHEMBL1200941,THIAMINE HYDROCHLORIDE,K1:QR26YLT7LT,THYMINE,3,False
CHEMBL1200943,MERSALYL,K1:5X1IO031V8,Mersalyl,2,True
CHEMBL1200944,SULBACTAM SODIUM,K1:S4TF6I2330,Sulbactam,2,True
CHEMBL1200948,TRIMIPRAMINE MALEATE,K1:6S082C9NDT,Trimipramine,2,True
CHEMBL1200949,BETAZOLE HYDROCHLORIDE,K1:1C065P542O,Betazole,1,True
CHEMBL1200950,CLIDINIUM BROMIDE,K1:BO76JF850N,Clidinium,1,True
CHEMBL1200961,BROMPHENIRAMINE MALEATE,K1:8GTS82S83M,Diphenhydramine,1,False
CHEMBL1200961,BROMPHENIRAMINE MALEATE,K1:H57G17P2FN,Brompheniramine,2,True
CHEMBL1200961,BROMPHENIRAMINE MALEATE,K1:Z4L2A7J0MC,Brompheniramine,2,False
CHEMBL1200962,CEFEPIME HYDROCHLORIDE,K1:807PW4VQE3,Cefepime,2,False
CHEMBL1200962,CEFEPIME HYDROCHLORIDE,K1:80VUN7L00C,Enmetazobactam,2,False
CHEMBL1200962,CEFEPIME HYDROCHLORIDE,K2:HVFLCNVBZFFHBT-ZKDACBOMSA-O,CEFEPIME HYDROCHLORIDE,2,True
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,K1:1806D8D52K,Amitriptyline,1,True
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,K1:TYR2U59WMA,Amitriptylinoxide,3,False
CHEMBL1200965,BACAMPICILLIN HYDROCHLORIDE,K1:8GM2J22278,Bacampicillin,2,True
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,K1:36P25IV7YN,Ethopropazine,2,False
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,K1:7WI4P02YN1,Profenamine,2,True
CHEMBL1200974,CARBINOXAMINE MALEATE,K1:40R0UN508P,"CARBINOXAMINE, (R)-",1,False
CHEMBL1200974,CARBINOXAMINE MALEATE,K1:982A7M02H5,Carbinoxamine,1,True
CHEMBL1200980,ESTROPIPATE,"COMBO:{K1:1RTM4PAL0V,K1:QTL48N278K}",ESTROPIPATE,2,True
CHEMBL1200980,ESTROPIPATE,K1:QTL48N278K,Estrone Sulfate,2,False
CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,K1:3Z8479ZZ5X,Epirubicin,2,True
CHEMBL1200983,GALLIUM NITRATE,K1:A04B19O2B0,Gallium Chloride GA-67,2,False
CHEMBL1200983,GALLIUM NITRATE,K1:CH46OC8YV4,Gallium,2,False
CHEMBL1200983,GALLIUM NITRATE,K1:EJS6TG9SIN,Digallium Monoxide,2,False
CHEMBL1200983,GALLIUM NITRATE,K1:VRA0C6810N,Gallium Nitrate,1,True
CHEMBL1200987,EPROSARTAN MESYLATE,K1:2KH13Z0S0Y,Eprosartan,1,True
CHEMBL1200988,METHANTHELINE BROMIDE,K1:36EI79TX7I,Methantheline,1,True
CHEMBL1200991,CARBENICILLIN INDANYL SODIUM,K1:5V278481KE,Carindacillin,1,True
CHEMBL1200993,GALLAMINE TRIETHIODIDE,K1:VYJ027LZ05,Triethylgallamine,2,True
CHEMBL1200994,GALLIUM CITRATE GA 67,K1:4LJK511Z86,Gallium (67ga) citrate,2,True
CHEMBL1200994,GALLIUM CITRATE GA 67,K1:A04B19O2B0,Gallium Chloride GA-67,2,False
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,K1:7Q2Q6Q87SS,Carteolol,2,False
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,K1:8NF31401XG,Carteolol,2,True
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,K1:22QOO9B8KI,Eletriptan,2,True
CHEMBL1201005,CEFONICID SODIUM,K1:6532B86WFG,Cefonicid,1,True
CHEMBL1201006,PYRILAMINE MALEATE,K1:HPE317O9TL,Mepyramine,1,True
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,K1:RJ84Y44811,Quinapril,2,True
CHEMBL1201013,OLSALAZINE SODIUM,K1:ULS5I8J03O,Olsalazine,1,True
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:1V7A1U282K,Prednisolone Tebutate,1,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:752SY38R6C,Prednisolone 21-PHOSPHATE,2,True
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:8B2807733D,PREDNISOLONE ACETATE,2,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:9PHQ9Y1OLM,Prednisolone,1,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:G7080T74ON,PREDNISOLONE HEMISUCCINATE,3,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:VB0R961HZT,Prednisone,1,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,K1:X4W7ZR7023,Methylprednisolone,1,False
CHEMBL1201018,CEFACLOR,K1:3Z6FS3IK0K,Cefaclor Anhydrous,2,True
CHEMBL1201019,CEFTIZOXIME SODIUM,K1:C43C467DPE,Ceftizoxime,2,True
CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,K1:4HB8OU08NH,Disopyramide,2,False
CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,K1:GFO928U8MQ,Disopyramide,2,True
CHEMBL1201022,PHENAZOPYRIDINE HYDROCHLORIDE,K1:K2J09EMJ52,Phenazopyridine,1,True
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE,K1:AL805O9OG9,Orphenadrine,2,False
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,K1:5438723848,Vecuronium,2,False
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,K1:775S1NC70I,Ivospemin,3,False
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,K1:HTB34557V4,"GLYCOPYRRONIUM, (2R,3'S)-",2,False
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,K2:ANGKOCUUWGHLCE-UHFFFAOYSA-N,Glycopyrronium bromide,2,True
CHEMBL1201032,RIZATRIPTAN BENZOATE,K1:51086HBW8G,Rizatriptan,2,True
CHEMBL1201033,IPODATE SODIUM,K1:F604ZKI910,Ipodate,2,False
CHEMBL1201033,IPODATE SODIUM,K2:YQNFBOJPTAXAKV-OMCISZLKSA-N,Sodium iopodate,2,True
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,K1:C780YUS9YI,"EFLORNITHINE, (S)-",2,False
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,K1:ZQN1G5V6SR,Eflornithine,2,True
CHEMBL1201038,ACRISORCIN,"COMBO:{K1:78OY3Z0P7Z,K1:R9QTB5E82N}",ACRISORCIN,1,True
CHEMBL1201041,AZLOCILLIN SODIUM,K1:HUM6H389W0,Azlocillin,1,True
CHEMBL1201042,ETIDRONATE DISODIUM,K1:M2F465ROXU,Etidronic acid,2,True
CHEMBL1201043,CEPHAPIRIN SODIUM,K1:89B59H32VN,Cefapirin,2,True
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,K1:5RNZ8GJO7K,Dapiprazole,1,True
CHEMBL1201045,ACETRIZOATE SODIUM,K1:24256BQV7M,Acetrizoic Acid,1,True
CHEMBL1201049,ECONAZOLE NITRATE,K1:6Z1Y2V4A7M,Econazole,2,True
CHEMBL1201049,ECONAZOLE NITRATE,K1:E3VE9L071S,Econazole,2,False
CHEMBL1201050,PEMIROLAST POTASSIUM,K1:2C09NV773M,Pemirolast,1,True
CHEMBL1201057,CILASTATIN SODIUM,K1:141A6AMN38,Cilastatin,2,True
CHEMBL1201059,PROGUANIL HYDROCHLORIDE,K1:26RM326WVN,Cycloguanil,3,False
CHEMBL1201059,PROGUANIL HYDROCHLORIDE,K1:S61K3P7B2V,Proguanil,2,True
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,K1:68IQX3T69U,Propafenone,2,True
CHEMBL1201065,THIAMYLAL SODIUM,K1:01T23W89FR,Thiamylal,2,True
CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,K1:GRZ5RCB1QG,Venlafaxine,2,True
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:43502P7F0P,METHYLPREDNISOLONE ACETATE,1,False
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:5GMR90S4KN,Methylprednisolone Hemisuccinate,1,True
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:9PHQ9Y1OLM,Prednisolone,1,False
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:ET54W9J4U2,Methylprednisolone aceponate,3,False
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:VB0R961HZT,Prednisone,1,False
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,K1:X4W7ZR7023,Methylprednisolone,1,False
CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,K1:01K63SUP8D,Fluoxetine,2,True
CHEMBL1201092,RIVASTIGMINE TARTRATE,K1:8SSC91326P,Donepezil,1,False
CHEMBL1201092,RIVASTIGMINE TARTRATE,K1:PKI06M3IW0,Rivastigmine,1,True
CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE,K1:RO16TQF95Y,Triflupromazine,1,True
CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,K1:2R9B62A4A9,Methoxamine,2,False
CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,K2:WJAJPNHVVFWKKL-UHFFFAOYSA-N,Methoxamine,2,True
CHEMBL1201104,METHENAMINE HIPPURATE,"COMBO:{K1:J50OIX95QV,K1:TE0865N2ET}",METHENAMINE HIPPURATE,2,True
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,K1:0NJ98Y462X,Conivaptan,2,True
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,K1:MZ1IW7Q79D,Valaciclovir,2,True
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,K1:5PX2ESK7OE,Esmolol,1,False
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,K1:MDY902UXSR,Esmolol,1,True
CHEMBL1201118,CEFMETAZOLE SODIUM,K1:3J962UJT8H,Cefmetazole,1,True
CHEMBL1201119,LIOTHYRONINE SODIUM,K1:06LU7C9H1V,Liothyronine,2,True
CHEMBL1201119,LIOTHYRONINE SODIUM,K1:O48UO55HR0,Rathyronine,3,False
CHEMBL1201119,LIOTHYRONINE SODIUM,K2:IEFFSHLHNYVSEF-UHFFFAOYSA-N,T3-CLK,2,False
CHEMBL1201124,KETOROLAC TROMETHAMINE,K1:10A5O25ILE,Ketorolac,1,False
CHEMBL1201124,KETOROLAC TROMETHAMINE,K1:YZI5105V0L,Ketorolac,1,True
CHEMBL1201127,DARUNAVIR ETHANOLATE,K1:LW2E03M5PG,Cobicistat,2,False
