page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/comt,target/hdac9,390,0.5361,false,false,hub,hub
target/cyp11b1,target/sstr3,390,0.5361,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/serotonin-3-receptor-chembl2111332,390,0.536,false,false,hub,hub
target/hdac8,target/histone-deacetylase-1-histone-deacetylase-1,390,0.536,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/prostaglandin-secretion,390,0.536,false,false,hub,hub
target/abcb1,target/nitric-oxide-synthase-inducible,390,0.5359,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/pregnane-x-receptor,390,0.5359,false,false,hub,hub
target/angiogenesis,target/monoamine-oxidase-b,390,0.5359,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/sulfonylurea-receptors-k-atp-channels,390,0.5359,false,false,hub,hub
target/hepatitis-b-virus,target/hypoxia-inducible-factor-1-alpha,390,0.5359,false,false,hub,hub
target/hepatitis-c-virus,target/pd2r,390,0.5359,false,false,hub,hub
target/matrix-metalloproteinase-1,target/nitric-oxide-synthase-inducible,390,0.5359,false,false,hub,hub
target/mycobacterium-tuberculosis,target/serotonin-3-receptor-chembl2111332,390,0.5359,false,false,hub,hub
target/neurotrophic-receptor-tyrosine-kinase-3,target/trpc4,390,0.5359,false,false,hub,hub
target/serotonin-1b-receptor,target/streptococcus-pneumoniae,390,0.5359,false,false,hub,hub
target/glun1,target/serotonin-3-receptor-chembl2111332,390,0.5358,false,false,hub,hub
target/hepatitis-b-virus,target/pgrc1,390,0.5358,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/serotonin-3-receptor-chembl2111332,390,0.5358,false,false,hub,hub
target/streptococcus-pneumoniae,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5358,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/prostaglandin-secretion,390,0.5357,false,false,hub,hub
target/matrix-metalloproteinase-1,target/mmp1,390,0.5357,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5357,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,390,0.5356,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/human-immunodeficiency-virus-type-1-protease,390,0.5356,false,false,hub,hub
target/angiogenesis,target/aoc3,390,0.5356,false,false,hub,hub
target/cyp11b1,target/serotonin-3-receptor-chembl2111332,390,0.5356,false,false,hub,hub
target/d1-receptor,target/nitric-oxide-synthase-inducible,390,0.5356,false,false,hub,hub
target/gdf8,target/tlr4,390,0.5356,false,false,hub,hub
target/hepatitis-c-virus,target/muscarinic-acetylcholine-receptor-m4,390,0.5356,false,false,hub,hub
target/mu-type-opioid-receptor,target/nitric-oxide-synthase-inducible,390,0.5356,false,false,hub,hub
target/phosphodiesterase-4a,target/serotonin-7-receptor,390,0.5356,false,false,hub,hub
target/rorg,target/tspo,390,0.5356,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,390,0.5355,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/cell-proliferation,390,0.5355,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/hmg-coa-reductase,390,0.5355,false,false,hub,hub
target/cell-proliferation,target/cysteinyl-leukotriene-receptor-1,390,0.5355,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/plasmodium-falciparum,390,0.5355,false,false,hub,hub
target/kir2-3,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.5355,false,false,hub,hub
target/mmp13-mmp13,target/neprilysin,390,0.5355,false,false,hub,hub
target/monoamine-oxidase,target/prostaglandin-biosynthetic-process,390,0.5355,false,false,hub,hub
target/neprilysin,target/trpc4,390,0.5355,false,false,hub,hub
target/s22a1,target/t2r46,390,0.5355,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/matrix-metalloproteinase-13,390,0.5354,false,false,hub,hub
target/comt,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5354,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/trpc4,390,0.5354,false,false,hub,hub
target/pncb,target/sstr3,390,0.5354,false,false,hub,hub
target/scn1b,target/tspo,390,0.5354,false,false,hub,hub
target/cac1a,target/vrac,390,0.5353,false,false,hub,hub
target/comt,target/mmp13-mmp13,390,0.5353,false,false,hub,hub
target/cyp11b1,target/human-immunodeficiency-virus-type-1-protease,390,0.5353,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/neprilysin,390,0.5353,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/prostaglandin-biosynthetic-process,390,0.5352,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/comt,390,0.5352,false,false,hub,hub
target/catechol-o-methyltransferase,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5352,false,false,hub,hub
target/h1-receptor,target/h2-receptor,390,0.5352,false,false,hub,hub
target/hmdh,target/pdpk1,390,0.5352,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5352,false,false,hub,hub
target/lt4r2,target/sstr3,390,0.5352,false,false,hub,hub
target/mmp12,target/pncb,390,0.5352,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/plasmodium-falciparum,390,0.5352,false,false,hub,hub
target/prostaglandin-secretion,target/topoisomerase-iv,390,0.5352,false,false,hub,hub
target/q9z1j7,target/sulfonylurea-receptors-k-atp-channels,390,0.5352,false,false,hub,hub
target/ripk1,target/tspo,390,0.5352,false,false,hub,hub
target/comt,target/glun1,390,0.5351,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/cysteinyl-leukotriene-receptor-1,390,0.535,false,false,hub,hub
target/angiogenesis,target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,390,0.535,false,false,hub,hub
target/clk1,target/pd2r,390,0.535,false,false,hub,hub
target/hmdh,target/t2r46,390,0.535,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5349,false,false,hub,hub
target/at1-receptor,target/cyp11b1,390,0.5349,false,false,hub,hub
target/kir2-3,target/tlr4,390,0.5349,false,false,hub,hub
target/vitamin-d-receptor,target/vrac,390,0.5349,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/serotonin-3-receptor-chembl2111332,390,0.5348,false,false,hub,hub
target/angiogenesis,target/histamine-h2-receptor,390,0.5348,false,false,hub,hub
target/catechol-o-methyltransferase,target/mycobacterium-tuberculosis,390,0.5348,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/mmp13-mmp13,390,0.5348,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/trpc4,390,0.5348,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/thromboxane-a2-receptor,390,0.5348,false,false,hub,hub
target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,target/streptococcus-pneumoniae,390,0.5348,false,false,hub,hub
target/kcnq1,target/trpc4,390,0.5348,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/response-to-oxidative-stress,390,0.5347,false,false,hub,hub
target/enpp2,target/q9z1j7,390,0.5347,false,false,hub,hub
target/hmdh,target/il13,390,0.5347,false,false,hub,hub
target/matrix-metalloproteinase-13,target/monoamine-oxidase,390,0.5347,false,false,hub,hub
target/rxfp1,target/tlr4,390,0.5347,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/catechol-o-methyltransferase,390,0.5346,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/h2-receptor,390,0.5346,false,false,hub,hub
target/comt,target/mmp12,390,0.5346,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/tlr4,390,0.5346,false,false,hub,hub
target/monoamine-oxidase,target/mycobacterium-tuberculosis-h37rv,390,0.5346,false,false,hub,hub
target/net,target/vrac,390,0.5346,false,false,hub,hub
target/serotonin-2a-receptor-chembl322,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5346,false,false,hub,hub
target/streptococcus-pneumoniae,target/topoisomerase-iv,390,0.5346,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/human-immunodeficiency-virus-type-1-protease,390,0.5345,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/smooth-muscle-contraction,390,0.5345,false,false,hub,hub
target/map-kinase-p38-beta,target/mitogen-activated-protein-kinase-11,390,0.5345,false,false,hub,hub
target/abl2,target/amine-oxidase-flavin-containing-a,390,0.5344,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/aryl-hydrocarbon-receptor,390,0.5344,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/prostaglandin-secretion,390,0.5344,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5344,false,false,hub,hub
target/beta-amyloid-a4-protein,target/hepatitis-c-virus,390,0.5344,false,false,hub,hub
target/bmr1b,target/pgrc1,390,0.5344,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/p2y2-receptor,390,0.5344,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/rorg,390,0.5344,false,false,hub,hub
target/neprilysin,target/phosphodiesterase-4a,390,0.5344,false,false,hub,hub
target/opioid-receptors-mu-kappa-delta,target/serotonin-3-receptor-chembl2111332,390,0.5344,false,false,hub,hub
target/pncb,target/tlr4,390,0.5344,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/neprilysin,390,0.5343,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/glun1,390,0.5343,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/pncb,390,0.5343,false,false,hub,hub
target/lipid-metabolic-process,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5343,false,false,hub,hub
target/neprilysin,target/pncb,390,0.5343,false,false,hub,hub
target/peptidoglycan-biosynthesis,target/serotonin-3-receptor,390,0.5343,false,false,hub,hub
target/scn1b,target/tpa,390,0.5343,false,false,hub,hub
target/abcb1,target/serotonin-3-receptor-chembl2111332,390,0.5342,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/prostaglandin-secretion,390,0.5342,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/hepatitis-c-virus,390,0.5342,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/lt4r2,390,0.5342,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/hmdh,390,0.5342,false,false,hub,hub
target/beta-amyloid-a4-protein,target/bmx,390,0.5342,false,false,hub,hub
target/cac1a,target/nitric-oxide-synthase-inducible,390,0.5342,false,false,hub,hub
target/comt,target/serotonin-3-receptor-chembl2111332,390,0.5342,false,false,hub,hub
target/hmdh,target/serotonin-1b-receptor,390,0.5342,false,false,hub,hub
target/hmdh,target/serotonin-2-receptor,390,0.5342,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/pgrc1,390,0.5342,false,false,hub,hub
target/abcg2,target/m3k7,390,0.5341,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/gaba-a-receptor-agonist-gaba-site,390,0.5341,false,false,hub,hub
target/cytochrome-p450-2c19,target/streptococcus-pneumoniae,390,0.5341,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/mycobacterium-tuberculosis,390,0.5341,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/cyp11b1,390,0.534,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/protein-farnesyltransferase,390,0.534,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/hypoxia-inducible-factor-1-alpha,390,0.534,false,false,hub,hub
target/apj,target/kcnq1,390,0.534,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/cyclin-dependent-kinase-2-cyclin-e,390,0.534,false,false,hub,hub
target/opioid-receptors-mu-kappa-delta,target/vrac,390,0.534,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/kcnk2,390,0.5339,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/kv11-1,390,0.5339,false,false,hub,hub
target/hmdh,target/kcnq1,390,0.5339,false,false,hub,hub
target/hmdh,target/m5-receptor,390,0.5339,false,false,hub,hub
target/hmdh,target/xdh,390,0.5339,false,false,hub,hub
target/kcnk2,target/m3k7,390,0.5339,false,false,hub,hub
target/macrophage-stimulating-protein-receptor,target/nitric-oxide-synthase-inducible,390,0.5339,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/prostaglandin-biosynthetic-process,390,0.5338,false,false,hub,hub
target/angiogenesis,target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,390,0.5338,false,false,hub,hub
target/angiogenesis,target/trpc4,390,0.5338,false,false,hub,hub
target/aoxa,target/kcna5,390,0.5338,false,false,hub,hub
target/cyp11b1,target/integrin-alpha-iib-beta-3,390,0.5338,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/streptococcus-pneumoniae,390,0.5338,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5338,false,false,hub,hub
target/acha,target/streptococcus-pneumoniae,390,0.5337,false,false,hub,hub
target/angiogenesis,target/sc5a1,390,0.5337,false,false,hub,hub
target/aoxa,target/s22a2,390,0.5337,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/matrix-metalloproteinase-1,390,0.5337,false,false,hub,hub
target/casp1,target/tlr4,390,0.5337,false,false,hub,hub
target/hypoxia-inducible-factor-1-alpha,target/serotonin-7-receptor,390,0.5337,false,false,hub,hub
target/net,target/streptococcus-pneumoniae,390,0.5337,false,false,hub,hub
target/serotonin-1d-receptor,target/trpc4,390,0.5337,false,false,hub,hub
target/abcb1,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.5336,false,false,hub,hub
target/abcb1,target/p2y2-receptor,390,0.5336,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/sulfonylurea-receptors-k-atp-channels,390,0.5336,false,false,hub,hub
target/finc,target/mmp13-mmp13,390,0.5336,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/kir2-3,390,0.5336,false,false,hub,hub
target/abcg2,target/angiogenesis,390,0.5335,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/plasmodium-falciparum,390,0.5335,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/serum-albumin,390,0.5335,false,false,hub,hub
target/angiogenesis,target/serum-albumin,390,0.5335,false,false,hub,hub
target/cyp11b1,target/pgrc1,390,0.5335,false,false,hub,hub
target/hepatitis-b-virus,target/m5-receptor,390,0.5335,false,false,hub,hub
target/kcnj8,target/pde3a,390,0.5335,false,false,hub,hub
target/monoamine-oxidase-a,target/prostaglandin-biosynthetic-process,390,0.5335,false,false,hub,hub
target/mu-type-opioid-receptor,target/neprilysin,390,0.5335,false,false,hub,hub
target/5ht1f,target/vrac,390,0.5333,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/alpha-2b-adrenergic-receptor,390,0.5333,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/m2-receptor,390,0.5333,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/serotonin-7-receptor,390,0.5333,false,false,hub,hub
target/camp-dependent-protein-kinase,target/prostaglandin-biosynthetic-process,390,0.5333,false,false,hub,hub
target/carbonic-anhydrase-vii,target/nitric-oxide-synthase-inducible,390,0.5333,false,false,hub,hub
target/catechol-o-methyltransferase,target/opioid-receptors-mu-kappa-delta,390,0.5333,false,false,hub,hub
target/hepg2,target/nitric-oxide-synthase-inducible,390,0.5333,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/streptococcus-pneumoniae,390,0.5333,false,false,hub,hub
target/monoamine-oxidase-b,target/nitric-oxide-synthase-inducible,390,0.5333,false,false,hub,hub
target/prostaglandin-secretion,target/ren,390,0.5333,false,false,hub,hub
target/2b-adrenoceptor,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5332,false,false,hub,hub
target/aoc3,target/q9z1j7,390,0.5332,false,false,hub,hub
target/catechol-o-methyltransferase,target/p2y2-receptor,390,0.5332,false,false,hub,hub
target/catechol-o-methyltransferase,target/prostaglandin-secretion,390,0.5332,false,false,hub,hub
target/chle,target/glun1,390,0.5332,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/hypoxia-inducible-factor-1-alpha,390,0.5332,false,false,hub,hub
target/hepatitis-b-virus,target/serotonin-3-receptor,390,0.5332,false,false,hub,hub
target/kcnk2,target/tspo,390,0.5332,false,false,hub,hub
target/m2-receptor,target/pregnane-x-receptor,390,0.5332,false,false,hub,hub
target/m5-receptor,target/neprilysin,390,0.5332,false,false,hub,hub
target/ptger1,target/ptgfr,390,0.5332,false,false,hub,hub
target/scn1b,target/streptococcus-pneumoniae,390,0.5332,false,false,hub,hub
target/streptococcus-pneumoniae,target/xanthine-dehydrogenase,390,0.5332,false,false,hub,hub
target/abcb1,target/catechol-o-methyltransferase,390,0.5331,false,false,hub,hub
target/cac1a,target/sstr3,390,0.5331,false,false,hub,hub
target/kir2-3,target/serotonin-1d-receptor,390,0.5331,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/streptococcus-pneumoniae,390,0.5331,false,false,hub,hub
target/apj,target/pgrc1,390,0.533,false,false,hub,hub
target/comt,target/m5-receptor,390,0.533,false,false,hub,hub
